일자,평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 유의 파고(m),갈치(상) 어획량,갈치(중) 어획량,갈치(하) 어획량,고등어(상) 어획량,고등어(중) 어획량,고등어(하) 어획량,갈고등어 어획량,갑오징어 어획량,오징어A 어획량,갈치(상) 단가,갈치(중) 단가,갈치(하) 단가,고등어(상) 단가,고등어(중) 단가,고등어(하) 단가,갈고등어 단가,갑오징어 단가,오징어A 단가
2024-11-06,1023.8,44.0,13.8,21.4,1.6,2016.0,3348.0,36.0,1386.0,6120.0,86652.0,709488.0,72.0,72.0,8595.0,3205.0,2694.0,13312.0,9632.0,4001.0,1445.0,7083.0,3167.0
2024-11-07,1028.3,62.0,15.9,21.7,1.2,6012.0,4536.0,2754.0,0.0,0.0,0.0,1908.0,306.0,60.0,10780.0,3464.0,2487.0,0.0,0.0,0.0,2704.0,8585.0,10167.0
2024-11-09,1024.9,67.0,18.6,21.7,1.1,54.0,18.0,18.0,180.0,1764.0,17316.0,1282932.0,0.0,0.0,11704.0,5000.0,2222.0,15111.0,9997.0,5923.0,1068.0,0.0,0.0
2024-11-10,1021.3,71.0,18.6,20.5,1.0,0.0,36.0,0.0,918.0,4914.0,33570.0,1546596.0,0.0,0.0,0.0,4167.0,0.0,9770.0,7958.0,5323.0,983.0,0.0,0.0
2024-11-11,1019.2,73.0,17.9,21.1,0.7,792.0,36.0,18.0,2268.0,14526.0,56970.0,960786.0,0.0,132.0,8230.0,4778.0,833.0,12560.0,8593.0,5927.0,1168.0,0.0,3606.0
2024-11-12,1018.4,67.0,18.5,20.6,0.6,1134.0,1512.0,1206.0,2034.0,7308.0,40248.0,918432.0,36.0,0.0,11204.0,4185.0,694.0,12484.0,8736.0,6420.0,1122.0,10000.0,0.0
2024-11-14,1020.4,66.0,18.7,21.8,1.2,13878.0,2682.0,6606.0,1350.0,7128.0,54504.0,402936.0,270.0,54.0,7898.0,4384.0,2431.0,14256.0,8248.0,5185.0,1480.0,8093.0,5630.0
2024-11-15,1018.4,76.0,19.2,21.7,0.8,9468.0,14490.0,126.0,504.0,3132.0,16182.0,56646.0,504.0,6992.0,10898.0,3276.0,1825.0,12534.0,7693.0,5538.0,2117.0,7889.0,14283.0
2024-11-18,1027.9,52.0,10.6,20.4,1.9,17982.0,13158.0,5112.0,0.0,0.0,6138.0,1980.0,828.0,128.0,12225.0,3797.0,2604.0,0.0,0.0,1008.0,3415.0,10732.0,5469.0
2024-11-19,1028.5,66.0,13.0,20.5,1.6,10224.0,4320.0,0.0,0.0,0.0,0.0,10386.0,558.0,9096.0,7654.0,3166.0,0.0,0.0,0.0,0.0,3026.0,9453.0,14737.0
2024-11-21,1020.3,60.0,14.1,20.8,0.6,0.0,0.0,18.0,1188.0,7596.0,37512.0,362664.0,0.0,0.0,0.0,0.0,2222.0,17803.0,10634.0,7533.0,1659.0,0.0,0.0
2024-11-22,1021.1,50.0,13.7,19.5,0.6,0.0,0.0,0.0,0.0,432.0,4068.0,11658.0,0.0,18.0,0.0,0.0,0.0,0.0,11222.0,7365.0,2261.0,0.0,4444.0
2024-11-23,1025.5,70.0,12.7,21.7,1.8,4554.0,8946.0,0.0,0.0,0.0,0.0,0.0,198.0,18.0,9754.0,3004.0,0.0,0.0,0.0,0.0,0.0,8404.0,5278.0
2024-11-25,1025.3,60.0,15.6,20.7,1.1,3978.0,2052.0,3366.0,1422.0,21150.0,64746.0,50274.0,1008.0,180.0,10466.0,4991.0,2602.0,17300.0,9713.0,7206.0,5817.0,8222.0,4189.0
2024-11-26,1012.7,66.0,13.4,19.6,2.0,17136.0,7722.0,17694.0,3528.0,8046.0,26550.0,19386.0,3906.0,1490.0,9729.0,5037.0,2525.0,14364.0,10158.0,7942.0,5931.0,10067.0,13347.0
2024-11-27,1013.5,60.0,8.9,19.4,1.6,20070.0,13770.0,11232.0,540.0,7056.0,15030.0,17478.0,5454.0,3176.0,9909.0,3611.0,2665.0,10296.0,8315.0,7462.0,4060.0,8719.0,13717.0
2024-11-28,1012.3,60.0,9.3,18.8,1.5,12816.0,2574.0,11718.0,0.0,0.0,0.0,1152.0,3078.0,1100.0,9310.0,4099.0,2511.0,0.0,0.0,0.0,2070.0,8516.0,13989.0
2024-11-29,1012.4,61.0,8.8,18.2,1.2,1314.0,5310.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,11553.0,3650.0,0.0,0.0,0.0,0.0,0.0,9958.0,0.0
2024-11-30,1016.0,54.0,10.6,17.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
